distance,duration,lat,lon
13668,2356,18.519843501700002,73.8430843502
14692,2504,18.5284908459,73.91860160979999
34363,3967,18.593561,73.792752
21008,3351,18.5670401321,73.807740882
13347,2252,18.5187063216,73.8416654617
39041,4186,18.5777590988,73.6910869181
30500,3298,18.590953876900002,73.74439649279999
28191,4016,18.6332281176,73.80053982140001
18596,2934,18.5585819479,73.9188473672
13362,2198,18.5409526032,73.8876599818
18552,2917,18.566688298800003,73.91843967140001
24311,3523,18.5919548841,73.7848633155
5417,995,18.4779656853,73.8935628533
26074,3926,18.583710858299998,73.9907865599
28221,4094,18.6422773018,73.7986344472
13824,2362,18.522668457,73.8412021101
12203,1975,18.5108218347,73.8491548598
14539,2442,18.4873404447,73.8211070001
17641,2736,18.5647063228,73.90714187180001
12989,2168,18.5154784948,73.8418894261
26778,3185,18.5649945943,73.7738629058
20084,3191,18.55237,73.804358
24689,3691,18.5984023,73.8063017
18167,2851,18.56325,73.917595
38661,4336,18.6568698587,73.7709574029
30600,3719,18.5844767414,73.7826179713
20935,3293,18.560469,73.801596
14446,2609,18.5456462686,73.9065266401
12571,2263,18.5364660684,73.8757613674
13632,2336,18.5191882809,73.8440298289
14569,2456,18.5200040479,73.83071869609999
18697,2923,18.568168,73.913877
26248,3091,18.562345783599998,73.7765887007
11925,2019,18.5038774628,73.926053457
17435,2748,18.5605001096,73.9114253595
10190,1718,18.5175500589,73.8793967664
18623,3150,18.553279000499998,73.9480251074
9674,1646,18.515156122,73.87694824489999
10419,1797,18.4905077523,73.8500604406
19696,3076,18.551534306300002,73.8047961518
30207,3326,18.5980065624,73.7587600574
14460,2447,18.5305682925,73.918476887
13906,2256,18.539396602100002,73.8868576661
13524,2258,18.5231424574,73.8474798203
13747,2137,18.4907481358,73.8329787925
18023,2872,18.563993,73.915063
30836,3421,18.5951510766,73.7633117661
12362,2194,18.5348156145,73.876314573
15819,2636,18.5298008959,73.8358708844
40179,4357,18.5571408491,73.66878099739999
6015,1104,18.4821844223,73.8951456919
12566,2209,18.5375395543,73.87977831069999
12040,2080,18.525530878199998,73.8670760393
23123,3127,18.4978243554,73.7361426651
15360,2716,18.5494310503,73.9065568149
17216,2711,18.505291667799998,73.8130224869
16169,2530,18.5017653539,73.8159789518
28641,3294,18.566939699200002,73.7763915583
37912,4115,18.6484317042,73.76554269340001
13998,2591,18.4973162637,73.961718455
14558,2464,18.5155980332,73.9329219237
24737,3059,18.5466294236,73.7907061726
13983,2276,18.5037563264,73.8306137547
13675,2311,18.5206083997,73.8437156752
18156,2801,18.5651427028,73.9122987539
18588,3137,18.552963374,73.9481166378
31052,3459,18.597028,73.763618
11993,1948,18.5097192493,73.8490019739
17297,2887,18.5495871188,73.9426077158
9887,1664,18.5181684077,73.8790095225
9647,1639,18.5149170444,73.8768761605
6633,1204,18.4803973466,73.90146464109999
54569,5606,18.744653133,73.7879793718
17192,2851,18.549603329500002,73.9419773966
16443,2831,18.534213538099998,73.829658553
14780,2419,18.5350778699,73.8977812976
16554,2851,18.5458045655,73.937333487
12264,2307,18.5106247179,73.9390028268
31358,3550,18.6010831628,73.76127731060001
27281,3333,18.570514566,73.7739551067
16137,2830,18.551142,73.916245
15810,2672,18.5292630168,73.8309621066
37548,4065,18.6482966929,73.7630995363
29703,3252,18.5939200189,73.756984435
19428,3055,18.5522759,73.8091102
2692,516,18.4573891505,73.8913054392
20889,3236,18.5556139196,73.79485387359999
18897,2998,18.5679546775,73.9164225322
7485,1476,18.457318865999998,73.8525079563
9164,1531,18.511501885999998,73.8785703108
7053,1317,18.4811595589,73.90499845149999
12118,2132,18.5326326802,73.8766384497
84800,6502,18.779951,73.390052
16558,2847,18.543771488,73.93955670300001
17858,2927,18.5656960424,73.8491159678
16980,2904,18.541434,73.926483
14309,2524,18.5483042386,73.90606429430001
32466,3632,18.5881929731,73.7798925117
13604,2293,18.5182265864,73.8380471617
16148,2605,18.5111181454,73.81763353939999
18843,2497,18.5079598033,73.7729056925
19258,3146,18.5593765494,73.9499512687
31011,3362,18.5991054,73.74496378
14849,2561,18.5496967797,73.9009352401
17027,2763,18.5064492851,73.8209303096
13741,2193,18.5012251611,73.8350658864
13679,2308,18.532976636500003,73.9157802612
13306,2283,18.5329760007,73.9102066308
9671,1645,18.5151300524,73.8769864663
4684,929,18.4509336701,73.8796348125
12547,2078,18.5144452467,73.8513760641
25362,2982,18.5487791215,73.7657844275
15095,2444,18.4599464051,73.785825558
26875,3214,18.561956753900002,73.7835466862
24232,3540,18.5878933005,73.7835148349
12992,2169,18.5155369923,73.842034936
10616,1800,18.519249638399998,73.87577645479999
13971,2378,18.5241225628,73.8416091353
27078,3253,18.5692582224,73.7746987492
31119,3526,18.6009249172,73.763224259
17909,2801,18.5612568797,73.9178482443
6619,1202,18.4741538828,73.9091766626
19853,3132,18.552386472000002,73.8037319854
8775,1476,18.4861130615,73.85835886
34379,3972,18.5935946,73.7928869
8367,1694,18.456129113699998,73.8447020575
21858,3368,18.592593,73.830888
25515,3814,18.595266,73.803748
13176,2202,18.538181353800002,73.8867929578
27847,3395,18.5698519119,73.7810770422
16316,2640,18.5327617434,73.83395545180001
15227,2509,18.5030603471,73.8216467947
5830,1069,18.4843889867,73.8894470036
9166,1648,18.4919789834,73.8614048436
9260,1642,18.4810902381,73.8547754288
14521,2447,18.493109663800002,73.8260603696
18804,2992,18.562626430999998,73.8288404793
14738,2410,18.5361465962,73.8984806836
4999,946,18.4775869574,73.8897655159
10196,1701,18.518584242,73.87863703069999
27559,3114,18.565847,73.773533
27333,3069,18.5752163171,73.7662960589
13152,2133,18.539685234300002,73.8870527968
36057,3990,18.6268031076,73.7826022133
7123,1276,18.4763897138,73.9087907597
34287,3702,18.5942867314,73.72463967649999
20822,3275,18.560304,73.8023655
6556,1190,18.479709858,73.90153538439999
7497,1283,18.4806867142,73.866886273
13584,2289,18.5180819344,73.8382295519
15249,2554,18.5275876972,73.9260289818
18115,2827,18.5657904373,73.9106082916
27467,3133,18.5667156318,73.7719112635
17254,2736,18.5431964622,73.83875023569999
26085,3957,18.619494574,73.8035573065
21144,3348,18.5657157477,73.80456347020001
19644,3085,18.5532786827,73.8082129508
14559,2358,18.5377493553,73.8988367468
16598,2858,18.543763859200002,73.9400341362
14144,2371,18.5191707956,73.9310219139
38468,4292,18.6488465855,73.76540053640001
5894,1075,18.478585,73.896542
16442,2825,18.5347952698,73.8289977238
26073,3926,18.5836946508,73.9908083528
14263,2274,18.5394086815,73.8975677267
16592,2861,18.5435108353,73.9397307113
16880,2663,18.5064203527,73.8188596442
18586,2901,18.569203,73.911399
23595,3212,18.4960989,73.7321065
18339,2892,18.574352,73.88936
22968,3502,18.5985105414,73.9087515324
20800,3320,18.5605624058,73.8051136583
28507,3280,18.5759997178,73.7749143317
13696,2356,18.5437095036,73.9052093402
6763,1250,18.481169416500002,73.9022532105
27172,3254,18.570201196099998,73.7747621164
18540,2919,18.560859,73.91878
13163,2199,18.512885507100002,73.8402043283
16929,2888,18.54187,73.926573
15461,2461,18.494601222100002,73.8134057075
16108,2679,18.5565541081,73.89517653729999
16929,2888,18.54187,73.926573
14514,2424,18.515899,73.933166
16331,2581,18.500298,73.814384
19311,2586,18.5201140458,73.778091073
18898,2523,18.5178190171,73.7804410234
14511,2440,18.5194073239,73.9379628003
18023,2775,18.5652838188,73.9110404626
27254,3323,18.5704201737,73.7742052227
6110,1132,18.4825866708,73.8956056908
6470,1189,18.4547857428,73.93075000489999
13727,2393,18.5324355885,73.8708204031
12284,1987,18.5107725555,73.8459415734
11901,1918,18.5087136267,73.8488286361
19424,3050,18.5525193,73.809431
14854,2395,18.5070555923,73.8234237581
17982,2833,18.5386216161,73.834316209
11931,1923,18.508890715899998,73.8486167416
13822,2338,18.520174767100002,73.8456475362
39709,4399,18.6639395038,73.767705895
13220,2161,18.539678876700002,73.8875235245
14061,2409,18.524453502,73.8417576626
18056,2782,18.5650394083,73.9113566279
18026,2873,18.5639540177,73.9150862396
14516,2442,18.519592,73.938016
20065,3156,18.55825,73.80875
28221,4094,18.6422544285,73.7985985726
31431,3539,18.588428,73.768739
13305,2237,18.5170547424,73.8442658633
27005,3823,18.6363717503,73.79659328609999
29601,3197,18.5911315164,73.752819635
18960,2545,18.5175338451,73.7802331522
26090,3958,18.6195082363,73.8036702946
9160,1523,18.5116236528,73.8788254559
17040,2654,18.558336256300002,73.9103192836
28071,3182,18.5730841142,73.7707736716
7167,1413,18.4553871443,73.853537254
33136,3719,18.5802478163,73.7358050421
12613,2261,18.5368379905,73.8761546463
17930,2809,18.561529583,73.917103596
15184,2498,18.5034329778,73.8215314597
18796,2562,18.508244991199998,73.7906716391
27250,3272,18.5616366937,73.7847389281
16937,2856,18.550696122,73.9290997759
16713,2615,18.5015516934,73.8229865581
19523,2632,18.5207629048,73.7761984393
31992,3410,18.6009541514,73.7404663861
17024,2825,18.5500565945,73.9404052868
15893,2553,18.510349,73.815633
14597,2337,18.5387376417,73.90028111630001
14944,2452,18.5340065937,73.8981202617
15096,2429,18.5343298846,73.8993993402
18310,2836,18.5652094469,73.9137588814
17909,2801,18.5612568797,73.9178482443
18294,2813,18.571107,73.906816
14139,2396,18.524263076900002,73.8437505439
10817,1798,18.522526352,73.8777887821
32037,3430,18.600745063599998,73.74014049770001
15739,2652,18.5290315885,73.830303289
17653,2722,18.565,73.907526
9704,1631,18.5165006094,73.8788958639
9125,1516,18.5113171692,73.87871615590001
14556,2429,18.5155614723,73.9328820258
15679,2505,18.536411074700002,73.9103008434
14670,2413,18.5141384503,73.8286658004
16020,2497,18.5004350584,73.8162686303
27540,3332,18.56483,73.785557
12441,2163,18.5312101182,73.87682788069999
14411,2314,18.5390844466,73.89873515810001
15044,2421,18.5389592027,73.9049471542
6482,1197,18.480850159000003,73.898816295
15000,2324,18.49373605,73.8137909397
9527,1623,18.512490006300002,73.8801752776
21110,3319,18.56362,73.802549
27859,3336,18.5581376051,73.7927302346
13832,2217,18.5397586637,73.8935014978
13473,2280,18.5197919997,73.84121485050001
16929,2888,18.54187,73.926573
18507,3187,18.552163657,73.9482671767
13440,2273,18.5194868025,73.8411605358
32878,3540,18.590908,73.738604
11488,1984,18.527481201,73.8780392334
19663,2748,18.4963964166,73.8021836802
84971,6514,18.781454,73.3907284
26412,3118,18.559506228,73.7811316922
26627,4097,18.5834019618,74.00113418699999
23486,3144,18.540599,73.790063
17431,2938,18.5503159658,73.9433436468
17421,2973,18.5521623855,73.9268316329
36628,3933,18.64193166,73.756185472
13647,2331,18.5196470311,73.8417818025
15897,2554,18.5102384319,73.81572514770001
13369,2257,18.518836031099998,73.84117830539999
5934,1102,18.4832367,73.8938452
14260,2445,18.526619692,73.8421767578
19863,3096,18.552229,73.803342
35281,3839,18.6313482642,73.77818830310001
34393,3927,18.599318,73.794057
20590,3206,18.5559927,73.8092702
9798,1646,18.4596223378,73.8245804608
36724,4052,18.6435102333,73.7723353878
20531,3241,18.5649725,73.8092932
36634,3934,18.641874158900002,73.7561874837
14301,2533,18.548799146700002,73.9060723409
30695,4293,18.6605457552,73.795228377
10246,1715,18.516793731099998,73.8795603812
16929,2888,18.54187,73.926573
27799,3141,18.570394,73.771326
19085,2622,18.5157445949,73.782045655
17966,2805,18.554420400399998,73.9059419185
14318,2486,18.5474596813,73.9032134414
16266,2726,18.5302370471,73.83246246729999
13811,2278,18.5199388757,73.8459321857
14516,2336,18.5368898053,73.8972837478
16364,2799,18.5330370354,73.8276881352
14441,2323,18.5388129789,73.8986074179
14725,2410,18.536632956600002,73.8988528401
17066,2719,18.512316418,73.8089954853
26914,3207,18.5622647358,73.7837029248
16320,2640,18.5139782165,73.81554745140001
21096,3323,18.5634349983,73.8024844229
15820,2619,18.5562985604,73.8932500407
27331,3321,18.563100638399998,73.7838253006
14566,2348,18.5364444524,73.8971841708
16929,2888,18.54187,73.926573
18730,2929,18.568408,73.914292
17106,2880,18.5523947362,73.9388241246
19313,2587,18.5202593319,73.7781071663
18374,2868,18.5622691855,73.9222836122
16245,2781,18.5332697299,73.8295663521
6485,1188,18.481552270199998,73.8996501267
17752,3050,18.551478046,73.9245316386
13178,2202,18.5381667314,73.8868033513
15252,2486,18.5393924697,73.906050548
31981,3561,18.5918662237,73.7736285478
13878,2271,18.5101853373,73.8341150433
17990,2861,18.5639425758,73.9147422463
18207,2857,18.5636167983,73.9179015532
14669,2503,18.5470083165,73.8988689333
16980,2904,18.541434,73.926483
31017,4222,18.653875589600002,73.7740285322
13682,2167,18.4956705193,73.837695457
9071,1515,18.5106075497,73.8799338788
12454,2167,18.531100445299998,73.8768825307
5015,948,18.473933191900002,73.89344953
17307,2854,18.5566885565,73.9376167953
14271,2333,18.506800288599997,73.8283499703
24766,3871,18.5779396123,73.99679068479999
13154,2201,18.516978124,73.8417445868
18106,2824,18.565830165799998,73.9106951281
28199,4017,18.6332154095,73.8006464392
10869,1824,18.5204313226,73.8725876436
13590,2187,18.5397637497,73.8912001625
14973,2541,18.4956483,73.8246653
24148,2792,18.5493329958,73.7723342639
26942,3408,18.553711,73.802664
19048,3136,18.5541391038,73.9541140571
13323,2246,18.5184739252,73.8415598497
17165,2858,18.5501824659,73.9411911741
14251,2442,18.5266270037,73.8419853151
27139,3263,18.563904753800003,73.782646805
15794,2668,18.5291975303,73.8308075443
21510,3384,18.565329,73.800514
14845,2367,18.485309852100002,73.815780133
33830,3753,18.610036409,73.7700714057
11874,1883,18.5107626997,73.85388627649999
15862,2559,18.509792373699998,73.8161707297
34404,3733,18.6324745267,73.75121768560001
5585,1070,18.4698847033,73.8999304175
16436,2566,18.5018992095,73.8092992455
26875,3234,18.5644050198,73.78045175220001
13302,2101,18.5347215203,73.8825527206
28582,3421,18.5645828247,73.7980041504
10695,1822,18.5189307698,73.8786826283
18193,2890,18.5625736706,73.91636900600001
13649,2332,18.519641944500002,73.8417502865
14134,2450,18.5462905806,73.9042169228
19324,2600,18.520952698,73.7789564207
13818,2251,18.5068215904,73.8321469724
29286,3356,18.5700502316,73.7811987475
13908,2361,18.5224535509,73.8438521326
32146,3541,18.5826881925,73.7392624095
20312,3138,18.55478688,73.8001026213
13946,2280,18.5079426348,73.83159175520001
18081,2904,18.5620940586,73.83565027270001
14005,2384,18.5244693973,73.8414854184
18658,2970,18.566836368900002,73.9154403644
14952,2455,18.5340399719,73.898296617
15474,2576,18.5530304407,73.8919940963
20491,3219,18.5624325523,73.8070589304
15951,2479,18.501841,73.8146706
19275,3006,18.566888211400002,73.91852382569999
28713,3285,18.5758719586,73.7782191485
27388,3283,18.564030615,73.7801057473
84939,6505,18.7814697,73.390406
16047,2713,18.532218469500002,73.8297225907
14189,2335,18.5388498527,73.8767169043
6994,1303,18.4813458982,73.9042253047
16125,2806,18.5510489418,73.9163626358
32194,3536,18.5854774688,73.7336267531
13902,2289,18.519269,73.84542
24689,3539,18.594966,73.783072
10639,1792,18.5211062491,73.8770572096
13834,2217,18.5396334204,73.8935112208
19915,3140,18.5520126766,73.8041145355
31730,3442,18.607155805999998,73.7571644783
29415,3547,18.575798,73.789845
13142,2131,18.539759299500002,73.8870085403
18129,2872,18.562391,73.916687
13318,2357,18.530045039,73.8713021949
17355,2727,18.5603971301,73.911725767
13635,2340,18.5207530496,73.84060364220001
4984,949,18.473631728900003,73.8935185969
21352,3340,18.5577228206,73.7921686471
14382,2541,18.5481325939,73.9041438326
9885,1664,18.5181563269,73.8789954409
79532,5819,18.7539595523,73.4054252878
15952,2564,18.510412975999998,73.816215992
17103,2726,18.5371352098,73.8302989304
7430,1463,18.4573675245,73.8530252874
13178,2202,18.5381536983,73.8866819814
38596,4306,18.6564791391,73.7710747495
28541,3252,18.5711133362,73.7750031799
14599,2321,18.5327881282,73.8971167803
26682,3153,18.5604355885,73.7838055193
26957,3410,18.5535548952,73.8026916236
79563,5826,18.7538712941,73.4051530436
29784,3281,18.5936880427,73.7571597844
13964,2296,18.5190846407,73.8445880637
16466,2569,18.5003031094,73.822418265
12146,1970,18.5095876253,73.8469517604
9602,1612,18.5156053454,73.8787382841
14001,2313,18.505498,73.833181
7040,1314,18.481201,73.904882
25836,3898,18.617299379000002,73.8028562441
14116,2329,18.517945,73.845092
13178,2461,18.5185626237,73.9355102554
12625,2074,18.5162316492,73.8500373065
33713,3797,18.5945587464,73.789146468
16608,2738,18.550432937,73.9368205145
21408,3370,18.565321,73.8014967
20125,3221,18.564087186,73.8115613654
14409,2461,18.5463179169,73.9007820189
17203,2870,18.5504402477,73.9413095266
17855,2796,18.562008,73.916779
17852,2795,18.5618769773,73.91693495210001
14235,2347,18.5193832,73.93061758
14674,2522,18.5483121851,73.9002341777
6637,1250,18.4843355661,73.8844641298
13917,2274,18.5077404277,73.831778504
18526,2889,18.5669266683,73.9141179621
17853,2795,18.5617355405,73.916660361
31482,3488,18.5918925994,73.74498490239999
16859,2686,18.5060737995,73.81973505020001
6399,1172,18.478864326,73.9011471346
20461,3234,18.5577999,73.8042152
34482,3964,18.60758,73.78058
30780,4316,18.6578752427,73.79746031020001
7081,1327,18.4632083522,73.9191739261
13979,2290,18.5141273229,73.8339363411
29213,4256,18.650181441500003,73.8397657871
7263,1338,18.48879,73.899075
36246,4005,18.6339985433,73.7652067468
38454,4289,18.6490082809,73.76541428270001
16494,2849,18.5337538733,73.8297004625
12637,2155,18.521254631199998,73.9238854966
28434,3235,18.572079,73.775215
14692,2534,18.5302529418,73.8436881825
19405,3047,18.5523422904,73.8094672188
11525,2011,18.516051070499998,73.8615976274
16105,2530,18.5021732794,73.8147605583
31092,3508,18.601323073099998,73.7639799714
32712,3558,18.6012728667,73.7627293915
79759,5883,18.7545665646,73.4037163854
6496,1201,18.4807197847,73.8990620524
7271,1512,18.451953,73.851632
13770,2235,18.505130154,73.8320292905
14137,2344,18.5100699282,73.8330257311
13749,2335,18.5222669385,73.8411390781
13400,2279,18.523298,73.930746
33908,3890,18.6080293006,73.7806599587
15390,2726,18.548938687,73.9063422382
14412,2346,18.5064311626,73.82717080409999
18072,2817,18.5545500828,73.9047493413
9733,1667,18.5167438178,73.8785853982
9479,1613,18.512654374500002,73.8806567341
27092,3258,18.5693815371,73.7746377289
27657,3331,18.5639975606,73.7775502726
19913,3140,18.551995,73.804065
18469,3147,18.553669003499998,73.94826181229999
36411,3606,18.6529187847,73.7326688692
14814,2380,18.5368039772,73.8999639452
13664,2336,18.519663562599998,73.841602765
16231,2719,18.529928053800003,73.832581155
18253,2865,18.5379515269,73.8355587423
26420,3119,18.5594172329,73.7813804671
14637,2433,18.5145097851,73.82890384640001
13307,2283,18.5329820406,73.9102270827
25565,3189,18.552083557899998,73.79376992579999
14049,2396,18.52488617,73.8414991647
18062,2854,18.56211,73.917103
13302,2101,18.5347189772,73.8825533912
32165,3460,18.6038222501,73.75991407779999
13161,2196,18.5386645297,73.8864831626
13725,2229,18.5410784814,73.89108918609999
18841,2975,18.5677968731,73.9166479558
13309,2284,18.532994120399998,73.910219036
15004,2489,18.5088795882,73.8304920495
20236,3130,18.5546467088,73.80081642420001
27189,3293,18.5702625353,73.7746883556
28424,3233,18.5721608611,73.7748489529
16209,2689,18.546930758,73.9359970763
14758,2422,18.510749028699998,73.829841949
15762,2596,18.556159661800002,73.8933405653
18041,2786,18.5647568578,73.91096066680001
4857,894,18.474576183900002,73.8912051916
14682,2396,18.5366456719,73.8986080885
14672,2393,18.5367435796,73.8985101879
28380,3255,18.5689782215,73.7751600891
11645,1987,18.4703232332,73.82277064029999
15002,2414,18.5392278093,73.9046236128
14128,2463,18.547405009000002,73.9058416709
15129,2442,18.5341188078,73.8995760307
12192,1985,18.5117393788,73.8521783799
79589,5841,18.7533239649,73.40532101689999
16869,2670,18.5034612748,73.8212280348
14042,2403,18.5246006919,73.84159740060001
29232,3379,18.567228920399998,73.7436974421
13910,2312,18.530683687699998,73.91359996050001
17023,2825,18.5500543695,73.9404076338
18380,2859,18.5653274,73.9144224
13508,2478,18.5299172454,73.8715251535
27764,3322,18.558731968900002,73.792075105
23830,3530,18.5754762858,73.7912181392
17989,2969,18.5483595464,73.9493259788
13303,2102,18.5347062618,73.8825788721
14622,2537,18.5480423214,73.90067640689999
19059,2982,18.5734143229,73.9109553024
10534,1767,18.5142096652,73.8797545061
18029,2874,18.564061126800002,73.9151294902
30759,3426,18.590942,73.761092
77975,5639,18.7590422604,73.4201781079
8661,1450,18.5069726107,73.87922476979999
20529,3207,18.55451,73.79832
30011,3261,18.5988969456,73.7553241476
8173,1605,18.4662991464,73.85550566020001
18425,3131,18.5535231101,73.9484794065
13302,2101,18.5347186593,73.8825540617
14159,2354,18.5186805704,73.9349127933
19814,3114,18.553722,73.806643
13778,2341,18.5225164968,73.8410156965
21408,3370,18.5652981211,73.8014775887
18717,2963,18.551216,73.921847
18840,3029,18.5627065251,73.8290631026
14899,2413,18.536591632,73.8994600251
19282,2580,18.5201836687,73.7783911452
14716,2492,18.492245438,73.82142249489999
31998,3514,18.583951110799998,73.73952794819999
15106,2430,18.5342367438,73.8994184509
13604,2307,18.5209714548,73.8411796466
15851,2467,18.4960879981,73.8136152551
16131,2750,18.5322594774,73.8294007257
10339,1724,18.5189320415,73.8773586228
28985,3467,18.5656169031,73.8016167283
14655,2332,18.533381308699997,73.8971513137
14437,2547,18.546551547,73.9092966914
18753,2933,18.568637,73.914154
15637,2562,18.5348025811,73.8382379338
13847,2248,18.5394792501,73.8874085248
13584,2278,18.5374559517,73.8889159262
19431,2436,18.3450999325,73.851320073
19768,3106,18.5535495,73.8070644
13218,2469,18.5184999943,73.9349691197
32471,3550,18.583449948800002,73.7296403199
17965,2848,18.564445,73.914085
14728,2408,18.5362330604,73.8985903189
19793,3110,18.553374,73.806805
18426,2897,18.5650781834,73.9176963642
17927,2946,18.5535138924,73.9378893748
29976,3282,18.594738288800002,73.7602392957
38855,4264,18.657015981199997,73.7698308751
32753,3682,18.5860046836,73.78135096279999
14178,2358,18.5188067829,73.9353422821
18549,2472,18.5150645604,73.78195445979999
14569,2332,18.5390021162,73.9001245424
13739,2333,18.5221750628,73.8410710171
16432,2659,18.5114208141,73.8203328475
9138,1529,18.510775099,73.8795704395
13049,2229,18.5306263,73.9097714
16361,2590,18.499994062,73.814316988
10175,1746,18.5168363322,73.87572783979999
8875,1519,18.504960373499998,73.9011035487
14466,2330,18.538594278599998,73.8985826075
15786,2602,18.5559946997,73.893555142
13378,2258,18.5189501626,73.8414428383
14556,2357,18.5377827327,73.8985430449
16769,2645,18.5026994796,73.8218385726
12526,2084,18.5123377191,73.8462704793
17282,2882,18.5494599755,73.9425557479
81473,6128,18.7541887695,73.4038025513
24157,3515,18.5878491282,73.7842869759
21363,3343,18.5575515031,73.79223570229999
16218,2539,18.502633,73.817082
18606,2974,18.5539143839,73.9052274451
27072,3250,18.5692013324,73.77466019239999
35814,3836,18.6364451381,73.7512170151
14167,2397,18.5130339786,73.83995823560001
19745,3102,18.5534585864,73.8072718307
18009,2839,18.5618305733,73.9174160734
12109,1939,18.5128785127,73.8539151102
25493,3178,18.5522583772,73.7931030616
20211,2664,18.5031233001,73.76136984680001
85230,6591,18.7815821,73.390406
18812,2999,18.5678922203,73.9171270654
32000,3514,18.583937763399998,73.7395527586
13757,2292,18.5207018658,73.8461162522
19334,3016,18.5663669761,73.9184192196
13880,2364,18.5187610031,73.83647907529999
18241,2863,18.5376794216,73.8360968605
15889,2469,18.501395,73.814257
33257,3602,18.5940941598,73.73524781319999
16447,2567,18.501848338,73.8091973215
17405,2715,18.561759696,73.9072729647
18796,3030,18.562265053599997,73.8295485824
13161,2196,18.5386066758,73.8864553347
9791,1749,18.496637745799998,73.8590880856
12299,2149,18.5344227074,73.8787822053
11603,1979,18.527948194300002,73.8756205514
36789,3984,18.6412051111,73.75684998930001
18038,2847,18.5618881015,73.9169946313
32879,3542,18.5973761098,73.7344166636
84939,6505,18.781294,73.3904521
16044,2713,18.5321981246,73.8296961039
15096,2429,18.5343289309,73.8993973285
13931,2357,18.5227949844,73.84448613970001
14144,2305,18.5029627381,73.829318583
16450,2834,18.5341502786,73.82965922359999
15088,2440,18.5083693037,73.82211282850001
30011,3261,18.5988969456,73.7553241476
14587,2544,18.5289187352,73.8437253982
12113,2131,18.532582453699998,73.8765905052
31958,3548,18.5925122678,73.7732915953
36411,3606,18.6529137021,73.7326581404
15194,2475,18.5340514158,73.8987914845
18374,2868,18.5622691855,73.9222836122
13785,2381,18.5393250798,73.8975811377
14475,2332,18.537623156800002,73.8976059482
12695,2157,18.5161976317,73.8549105451
13947,2263,18.5387659329,73.88651367279999
84728,6443,18.7814695,73.388426
14687,2587,18.549233978,73.9024744928
24182,3524,18.5877576056,73.7838611752
28692,3278,18.5763839484,73.7763258442
21497,3382,18.565325,73.800641
18486,2882,18.5665008,73.9140607
13585,2310,18.5194279883,73.84232293810001
14804,2399,18.5343028642,73.8973430917
13165,2458,18.5184077987,73.9356279373
27253,3323,18.5704573585,73.7742186338
14330,2335,18.5388298264,73.875365071
13304,2227,18.5142538566,73.8386224955
16049,2714,18.532244536500002,73.8296914101
10462,1749,18.5148629976,73.879830949
30222,3313,18.5927623589,73.75983562319999
17032,2683,18.5056639757,73.8147344068
18074,2802,18.565736,73.9108837
20084,3191,18.55237,73.804358
22170,3382,18.578278,73.812306
13767,2234,18.5050846884,73.8320926577
16108,2610,18.5111601121,73.8171819225
13767,2234,18.5050843705,73.8320926577
14809,2567,18.5535202494,73.9057544991
14233,2575,18.5438693916,73.9010653272
13707,2385,18.5322531196,73.87081637979999
38134,3790,18.6563149096,73.7358087301
17347,2713,18.5593390443,73.9130403847
6706,1238,18.4813506679,73.9017244801
13574,2275,18.5374721636,73.8887767866
26695,2977,18.568731909300002,73.7670189142
15135,2684,18.552541902,73.89975406229999
